so_number,product_code,quantity,unit_price,line_total,order_date,customer_code,customer_name,province_name,product_name,color,line_name,group_code,group_name,fiscal_year,fiscal_month
BH25.0218,000217003005000,1.0,1250000.0,1250000.0,2025-02-22,KH-00097,CÔNG TY TNHH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0218,000218003001000,3.0,1270000.0,3810000.0,2025-02-22,KH-00097,CÔNG TY TNHH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0218,000208002023000,1.0,1100000.0,1100000.0,2025-02-22,KH-00097,CÔNG TY TNHH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0219,000209002025000,3.0,1150000.0,3450000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000231003022000,1.0,1200000.0,1200000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000331002004000,1.0,1250000.0,1250000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000331002008000,1.0,1250000.0,1250000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000216003001000,1.0,1200000.0,1200000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000216003005000,1.0,1200000.0,1200000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000216003008000,1.0,1200000.0,1200000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000330002001000,2.0,1200000.0,2400000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000330002002200,2.0,1200000.0,2400000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000125002009000,1.0,1050000.0,1050000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000125002023000,1.0,1050000.0,1050000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000209002003000,2.0,1150000.0,2300000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0219,000333002022000,1.0,1300000.0,1300000.0,2025-02-22,KH-00156,DOANH NGHIỆP TW VIỆT ANH,Thanh Hoá,,,,,,2025,2
BH25.0220,000224002002000,5.0,1842592.0,9212960.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0220,000226003014000,2.0,2037037.0,4074074.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0221,000225002023000,2.0,1898148.0,3796296.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0221,1000240020220000,3.0,1148333.0,3444999.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0222,000224002002000,8.0,1842592.0,14740736.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0222,000225002002000,2.0,1898148.0,3796296.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0222,000226003014000,3.0,2037037.0,6111111.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0222,1000240020090000,3.0,1148333.0,3444999.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0222,1000270020150000,3.0,1148333.0,3444999.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0223,000224002002000,6.0,1842592.0,11055552.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0223,000225002015000,4.0,1898148.0,7592592.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0223,000226003014000,3.0,2037037.0,6111111.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0223,1000240020090000,2.0,1148333.0,2296666.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0223,1000270020220000,1.0,1148333.0,1148333.0,2025-02-24,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,2
BH25.0224,000217002007000,3.0,1881018.52,5643056.0,2025-02-24,KH-00023,CÔNG TY TNHH THANH BÌNH,Hà Nội,,,,,,2025,2
BH25.0224,000209002007000,3.0,1881018.52,5643056.0,2025-02-24,KH-00023,CÔNG TY TNHH THANH BÌNH,Hà Nội,,,,,,2025,2
BH25.0225,000330002002200,1.0,1618981.0,1618981.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000209002007000,1.0,1438425.0,1438425.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000225002023000,3.0,1618981.0,4856943.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000225002015000,1.0,1618981.0,1618981.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000226003014000,1.0,1685185.0,1685185.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000226003023000,1.0,1685185.0,1685185.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000224002023000,2.0,1558796.0,3117592.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000331002004000,1.0,1799537.0,1799537.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000217002001000,1.0,1438425.0,1438425.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000231003005000,1.0,2401388.0,2401388.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000413002001000,1.0,2702314.0,2702314.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0225,000401002016000,1.0,1516666.0,1516666.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0226,1000300050010000,1.0,4527777.78,4527778.0,2025-02-25,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2025,2
BH25.0226,000330002002200,1.0,2490740.74,2490741.0,2025-02-25,KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Hà Nội,,,,,,2025,2
BH25.0227,000225002002000,1.0,1618981.0,1618981.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000225002015000,1.0,1618981.0,1618981.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000225002023000,2.0,1618981.0,3237962.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000225002025000,1.0,1618981.0,1618981.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000330002001000,2.0,1618981.0,3237962.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000331002008000,2.0,1799537.0,3599074.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000331002004000,1.0,1799537.0,1799537.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000214004000000,1.0,1498611.0,1498611.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000209002003000,1.0,1438425.0,1438425.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000305002001000,1.0,1354166.0,1354166.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000125002023000,1.0,1318055.0,1318055.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000125002009000,1.0,1318055.0,1318055.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0227,000125002002000,1.0,1318055.0,1318055.0,2025-02-25,KH-00042,HỘ KINH DOANH MẶT TRỜI,Hà Nội,,,,,,2025,2
BH25.0228,000131002019002,2.0,1200000.0,2400000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000131002008001,1.0,1200000.0,1200000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000331002004000,1.0,1250000.0,1250000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000331002008000,1.0,1250000.0,1250000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000331002022000,1.0,1250000.0,1250000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000225002015000,2.0,1180000.0,2360000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000225002004000,2.0,1180000.0,2360000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000225002025000,2.0,1180000.0,2360000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000215004000000,2.0,1280000.0,2560000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000214004000000,1.0,1250000.0,1250000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000207004000000,2.0,1250000.0,2500000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0228,000209002025000,2.0,1150000.0,2300000.0,2025-02-25,KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,Thái Bình,,,,,,2025,2
BH25.0229,000225002024000,1.0,1180000.0,1180000.0,2025-02-25,KH-00133,DOANH NGHIỆP TW YÊN BÌNH,Thanh Hoá,,,,,,2025,2
BH25.0229,000207004000000,6.0,1250000.0,7500000.0,2025-02-25,KH-00133,DOANH NGHIỆP TW YÊN BÌNH,Thanh Hoá,,,,,,2025,2
BH25.0229,1040010000080000,1.0,1231481.0,1231481.0,2025-02-25,KH-00133,DOANH NGHIỆP TW YÊN BÌNH,Thanh Hoá,,,,,,2025,2
BH25.0229,1000270020150000,5.0,500000.0,2500000.0,2025-02-25,KH-00133,DOANH NGHIỆP TW YÊN BÌNH,Thanh Hoá,,,,,,2025,2
BH25.0229,1000270020220000,5.0,500000.0,2500000.0,2025-02-25,KH-00133,DOANH NGHIỆP TW YÊN BÌNH,Thanh Hoá,,,,,,2025,2
BH25.0229,1000240020220000,5.0,500000.0,2500000.0,2025-02-25,KH-00133,DOANH NGHIỆP TW YÊN BÌNH,Thanh Hoá,,,,,,2025,2
BH25.0230,000214004000000,2.0,2305555.56,4611111.0,2025-02-25,KH-00159,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,Thủ Dầu Một,,,,,,2025,2
BH25.0231,000331002022000,1.0,2768518.52,2768519.0,2025-02-26,KH-00160,CÔNG TY TNHH THƯƠNG MẠI TRÍ ĐỨC,Hà Nội,,,,,,2025,2
BH25.0232,000217003008000,1.0,1594907.0,1594907.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,1000240020220000,1.0,956944.0,956944.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000218003005000,1.0,1655092.0,1655092.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000131002007000,1.0,1197685.0,1197685.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000225002023000,1.0,1618981.0,1618981.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000225002004000,1.0,1618981.0,1618981.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000413002022000,1.0,2702314.0,2702314.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000330002001000,1.0,1618981.0,1618981.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000125002009000,1.0,1318055.0,1318055.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000401002016002,1.0,1516666.0,1516666.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000324000100000,1.0,2521759.0,2521759.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000217002003000,1.0,1438425.0,1438425.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0232,000209002003000,1.0,1438425.0,1438425.0,2025-02-26,KH-00161,CÔNG TY TNHH THIÊN AN,Hà Nội,,,,,,2025,2
BH25.0233,000208002023000,4.0,1100000.0,4400000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000331002008000,4.0,1250000.0,5000000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000331002022000,1.0,1250000.0,1250000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000335002004000,2.0,1200000.0,2400000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000335002013000,2.0,1200000.0,2400000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000335002001000,1.0,1200000.0,1200000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000217003008000,2.0,1250000.0,2500000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000217003001000,1.0,1250000.0,1250000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000330002001000,1.0,1200000.0,1200000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000330002002200,1.0,1200000.0,1200000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0233,000125002023000,2.0,1050000.0,2100000.0,2025-02-26,KH-00075,CÔNG TY CỔ PHẦN ĐÔNG NAM,Hà Nội,,,,,,2025,2
BH25.0234,000224002002000,3.0,1130000.0,3390000.0,2025-02-26,KH-00162,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Hà Nội,,,,,,2025,2
BH25.0234,000224002015000,1.0,1130000.0,1130000.0,2025-02-26,KH-00162,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Hà Nội,,,,,,2025,2
BH25.0234,000216003005000,1.0,1200000.0,1200000.0,2025-02-26,KH-00162,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Hà Nội,,,,,,2025,2
BH25.0234,000216003008000,1.0,1200000.0,1200000.0,2025-02-26,KH-00162,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Hà Nội,,,,,,2025,2
BH25.0234,000218003005000,1.0,1270000.0,1270000.0,2025-02-26,KH-00162,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Hà Nội,,,,,,2025,2
BH25.0234,000218003008000,1.0,1270000.0,1270000.0,2025-02-26,KH-00162,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Hà Nội,,,,,,2025,2
BH25.0234,000124002009000,1.0,1050000.0,1050000.0,2025-02-26,KH-00162,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Hà Nội,,,,,,2025,2
BH25.0235,000335002001000,3.0,1200000.0,3600000.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0235,1040010000080000,3.0,1231481.0,3694443.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0235,1060010000200000,1.0,1231481.0,1231481.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0235,000224002015000,2.0,1130000.0,2260000.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0235,000226003023000,5.0,1200000.0,6000000.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0235,000207004000000,2.0,1250000.0,2500000.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0235,000224002023000,1.0,1130000.0,1130000.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0235,000330002001000,2.0,1200000.0,2400000.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0235,000335002013000,1.0,1200000.0,1200000.0,2025-02-26,KH-00163,HỘ KINH DOANH XUÂN MAI,Hà Nội,,,,,,2025,2
BH25.0236,000125002009000,2.0,1050000.0,2100000.0,2025-02-26,KH-00164,HỘ KINH DOANH XÂY DỰNG,Thân Nhân Trung - TT Bích Động - Việt Yên - Bắc Giang,,,,,,2025,2
BH25.0236,000330002001000,5.0,1200000.0,6000000.0,2025-02-26,KH-00164,HỘ KINH DOANH XÂY DỰNG,Thân Nhân Trung - TT Bích Động - Việt Yên - Bắc Giang,,,,,,2025,2
BH25.0236,000324000180000,5.0,1300000.0,6500000.0,2025-02-26,KH-00164,HỘ KINH DOANH XÂY DỰNG,Thân Nhân Trung - TT Bích Động - Việt Yên - Bắc Giang,,,,,,2025,2
BH25.0236,000217003001000,5.0,1250000.0,6250000.0,2025-02-26,KH-00164,HỘ KINH DOANH XÂY DỰNG,Thân Nhân Trung - TT Bích Động - Việt Yên - Bắc Giang,,,,,,2025,2
BH25.0236,000231003023000,1.0,1200000.0,1200000.0,2025-02-26,KH-00164,HỘ KINH DOANH XÂY DỰNG,Thân Nhân Trung - TT Bích Động - Việt Yên - Bắc Giang,,,,,,2025,2
BH25.0236,000333002001000,1.0,1300000.0,1300000.0,2025-02-26,KH-00164,HỘ KINH DOANH XÂY DỰNG,Thân Nhân Trung - TT Bích Động - Việt Yên - Bắc Giang,,,,,,2025,2
BH25.0236,000131002001002,1.0,1200000.0,1200000.0,2025-02-26,KH-00164,HỘ KINH DOANH XÂY DỰNG,Thân Nhân Trung - TT Bích Động - Việt Yên - Bắc Giang,,,,,,2025,2
BH25.0236,000131002019002,1.0,1200000.0,1200000.0,2025-02-26,KH-00164,HỘ KINH DOANH XÂY DỰNG,Thân Nhân Trung - TT Bích Động - Việt Yên - Bắc Giang,,,,,,2025,2
BH25.0237,1010020010220000,1.0,2400000.0,2400000.0,2025-02-26,KH-00165,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Bắc Giang,,,,,,2025,2
BH25.0237,000224002023000,1.0,1130000.0,1130000.0,2025-02-26,KH-00165,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Bắc Giang,,,,,,2025,2
BH25.0237,000218002007000,2.0,1180000.0,2360000.0,2025-02-26,KH-00165,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Bắc Giang,,,,,,2025,2
BH25.0237,000216003001000,1.0,1200000.0,1200000.0,2025-02-26,KH-00165,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Bắc Giang,,,,,,2025,2
BH25.0237,000216003005000,1.0,1200000.0,1200000.0,2025-02-26,KH-00165,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Bắc Giang,,,,,,2025,2
BH25.0237,000324000180000,1.0,1300000.0,1300000.0,2025-02-26,KH-00165,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Bắc Giang,,,,,,2025,2
BH25.0237,000324000100000,1.0,1300000.0,1300000.0,2025-02-26,KH-00165,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Bắc Giang,,,,,,2025,2
BH25.0238,100029005020000,1.0,3222643.0,3222643.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000231003023000,1.0,1200000.0,1200000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000224002026000,2.0,1130000.0,2260000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000224002004000,2.0,1130000.0,2260000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000224002009000,2.0,1130000.0,2260000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000224002002000,2.0,1130000.0,2260000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000217003001000,3.0,1250000.0,3750000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000217003008000,2.0,1250000.0,2500000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000216003001000,2.0,1200000.0,2400000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0238,000231003005000,1.0,1200000.0,1200000.0,2025-02-26,KH-00166,HỘ KINH DOANH QUANG VINH,Tổ 1 - Phường Mường Thanh - TP Điện Biên Phủ,,,,,,2025,2
BH25.0239,000224002023000,5.0,1130000.0,5650000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,000330002001000,1.0,1200000.0,1200000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,000330002002200,1.0,1200000.0,1200000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,000226003002000,2.0,1200000.0,2400000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,000224002026000,2.0,1130000.0,2260000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,000217003008000,3.0,1250000.0,3750000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,000217003005000,1.0,1250000.0,1250000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,1000300050200000,2.0,2150000.0,4300000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,000225002002000,1.0,1180000.0,1180000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0239,000231003022000,1.0,1200000.0,1200000.0,2025-02-26,KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,Hà Nội,,,,,,2025,2
BH25.0240,1000270020220000,6.0,500000.0,3000000.0,2025-02-26,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2025,2
BH25.0240,1000260020220000,4.0,470000.0,1880000.0,2025-02-26,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2025,2
BH25.0240,1040010000080000,3.0,1231481.0,3694443.0,2025-02-26,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2025,2
BH25.0240,1030010000080000,3.0,1172558.0,3517674.0,2025-02-26,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2025,2
BH25.0240,000331002008000,2.0,1250000.0,2500000.0,2025-02-26,KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,Hà Nội,,,,,,2025,2
